,L,DL,X,Y
0,0.09236193372296744,0.001548689910206456,75.0,53.0
1,0.06108796911627295,0.0010235497697385035,54.0,49.0
2,0.04852239323093043,0.001320235253347873,47.0,82.0
3,0.03451624107201775,0.0013996235966451868,39.0,89.0
4,0.02258855200380328,0.0007864743044437625,1.0,2.0
5,0.02251592574581359,0.000844497782802944,58.0,92.0
6,0.014187211481861806,0.0009248848125343955,13.0,25.0
7,0.011469920780750265,0.0004834274378661777,39.0,54.0
8,0.00913561102703819,0.0009723024282883787,13.0,63.0
9,0.007895681174068633,0.0005295109164772957,37.0,31.0
10,0.0067701052192896995,0.00038273102305940815,23.0,96.0
11,0.004060811952742675,0.0004503820051817866,58.0,38.0
12,0.003480671895683822,0.0009607384819282849,24.0,24.0
13,0.0033503758899480775,0.00046050528376324207,9.0,54.0
14,0.0032640905753955366,0.0005913674873411342,47.0,44.0
15,0.0027446927208255576,0.0003558686730595662,78.0,44.0
16,0.002377492358070224,0.0004628858129955774,30.0,29.0
17,0.002365257784524369,0.0006897529516588985,48.0,91.0
18,0.0022417766430646146,0.00065843218900042,10.0,70.0
19,0.0021849163292776584,0.00045069186276380655,43.0,73.0
20,0.0021704547950453547,0.0005575219054292934,21.0,60.0
21,0.002163879606110666,0.00020866420128217686,16.0,97.0
22,0.002119695351946258,0.0006528829209754849,23.0,42.0
23,0.0020648284714420697,0.0006009591605970541,24.0,9.0
24,0.0020373152556273965,0.000494405531631732,34.0,23.0
25,0.0019453990959399808,0.0006569054132160645,28.0,3.0
26,0.0018716358827678668,0.0003430894278864827,45.0,8.0
27,0.0018228322506734077,0.0005081476334472323,48.0,33.0
28,0.0018087133621826582,0.0006937713507732344,36.0,7.0
29,0.0017872814807483074,0.0003852658815997254,83.0,67.0
30,0.0017786141577341979,0.00036653376477432514,10.0,63.0
31,0.0017643551732964863,0.0004783561245205813,26.0,39.0
32,0.0017309580393231189,0.0008437469231531805,86.0,93.0
33,0.0017158689051114512,0.0004396839889703173,99.0,16.0
34,0.0015964925810625587,0.0005173991724716922,68.0,2.0
35,0.001555624992756938,0.0004640921770474828,92.0,95.0
36,0.0015089816591786018,0.0003146567665919756,67.0,99.0
37,0.0013594209561093237,0.0004302203154634349,53.0,26.0
38,0.0013490476380793248,0.00043100228614028745,2.0,46.0
39,0.0012996991703696122,0.0006316456897920584,81.0,98.0
40,0.001265599692308616,0.00039374247112376065,39.0,16.0
41,0.0011475572948916532,0.0003719836058755801,13.0,21.0
