,L,DL,X,Y
0,0.0962284977853426,0.0014615836552405773,75.0,53.0
1,0.06373860386142154,0.0014073969668841897,54.0,49.0
2,0.05117907242015677,0.001405019481468245,47.0,82.0
3,0.03694150910478801,0.0014236276186397395,39.0,89.0
4,0.028530344080676076,0.0009953227133686928,1.0,2.0
5,0.02284460258215712,0.0010855502867867335,58.0,92.0
6,0.014045547860253289,0.0008202059155104866,13.0,25.0
7,0.013858630554307274,0.001024695973416597,39.0,54.0
8,0.012286494284356464,0.00040858070629985933,13.0,63.0
9,0.009395581478484103,0.0006457458305821288,37.0,31.0
10,0.009169364211693669,0.0008414761419880833,98.0,98.0
11,0.007756972010188795,0.0004651398923763913,16.0,98.0
12,0.00547408987827511,0.0008612444830621822,52.0,58.0
13,0.005079993738595006,0.0005321830105469052,80.0,60.0
14,0.004688180556527689,0.0005931298690184155,78.0,44.0
15,0.004004440749752899,0.0003669187348035912,99.0,16.0
16,0.0035052093426380594,0.00037960784569960595,66.0,98.0
17,0.003476310923161768,0.0012564267539777847,58.0,39.0
18,0.003389964054967604,0.0018254265773618142,24.0,24.0
19,0.0030433619451438578,0.001052875024330626,51.0,99.0
20,0.00290793400548865,0.00035606588158978785,44.0,74.0
21,0.002684248654957633,0.0006273077233874573,98.0,42.0
22,0.002575529848268981,0.0008506616125194784,23.0,96.0
23,0.002571660915513636,0.000533844519517085,9.0,70.0
24,0.0025527803384626773,0.0005303511884746915,45.0,8.0
25,0.002463230639486446,0.0004615346489951274,42.0,64.0
26,0.0023905223131413787,0.000520784367913424,30.0,29.0
27,0.0023877585575343635,0.0012905327776410378,98.0,9.0
28,0.002313307378320506,0.0006870754694098004,52.0,12.0
29,0.0023101398798482265,0.00041933221570306377,42.0,98.0
30,0.0021061015990226886,0.0005449462962835276,99.0,32.0
31,0.002099960346480601,0.00036543315836151376,24.0,9.0
32,0.0020320517991045473,0.0007163715223705092,98.0,57.0
33,0.0019613502735054884,0.0012353454760145473,21.0,60.0
34,0.0019277263210204444,0.0004204526001520318,81.0,98.0
35,0.0018909737331945097,0.0004942581723203522,35.0,23.0
36,0.0018713311819272894,0.0005188130680695792,10.0,63.0
37,0.0018684863906033092,0.0004363474306746292,56.0,71.0
38,0.001697145565383179,0.0007871722981450929,61.0,37.0
39,0.0016910386947142058,0.0004118257069258253,28.0,89.0
40,0.001550687346786007,0.0003607644516170369,8.0,18.0
41,0.0015143854432195622,0.00047252939380885685,8.0,80.0
42,0.001487232104975574,0.001096371804879827,62.0,24.0
43,0.0014262930556170372,0.00042021325556616254,29.0,99.0
44,0.0014148201079289442,0.00024763988272335217,15.0,76.0
45,0.0014069551059389324,0.0008056464797109146,84.0,41.0
46,0.0013592592475002092,0.0004003073912950303,2.0,46.0
47,0.0010253442199697933,0.0003353931326458416,54.0,7.0
48,0.0010119226112419836,0.0005748215491594885,68.0,29.0
