,L,DL,X,Y
0,0.09237829580442308,0.0015106159647330316,75.0,53.0
1,0.06062779788951245,0.0010147873814699844,54.0,49.0
2,0.04863056880841114,0.001313811342854639,47.0,82.0
3,0.03478410498899498,0.0008247960838762153,1.0,2.0
4,0.02306281349173042,0.0013836678225453381,39.0,89.0
5,0.022914041382518263,0.0007974344568749207,58.0,92.0
6,0.020065895766363914,0.0003745236228746111,13.0,25.0
7,0.01397695957810965,0.0009251128976815443,39.0,54.0
8,0.009207467331984038,0.0005149108090690245,15.0,64.0
9,0.008224395099248522,0.00113185842172257,12.0,63.0
10,0.005989873511332665,0.0007102593294338106,37.0,31.0
11,0.004854186725642073,0.0005204692673581374,91.0,89.0
12,0.00465503832152319,0.0008155425479548001,58.0,38.0
13,0.004629171619302671,0.0003865015515447662,24.0,96.0
14,0.004320187125459812,0.0005125971017155515,24.0,24.0
15,0.003475466065697875,0.000731032984590396,78.0,44.0
16,0.0034487446035319728,0.0009282978619680806,16.0,98.0
17,0.003063607317630438,0.00033260802541892285,79.0,36.0
18,0.0025830610285564205,0.0005074621124502487,59.0,14.0
19,0.0025342059913962957,0.00031150787806408177,28.0,2.0
20,0.0021963974243447504,0.0005402276176306179,21.0,60.0
21,0.002151468107987454,0.0005521415590431409,43.0,74.0
22,0.002151466607819642,0.0008612459861010098,24.0,9.0
23,0.0021506977395093054,0.0004902490138315372,45.0,8.0
24,0.0021305464016224806,0.0004514415563765181,65.0,9.0
25,0.002082972457246786,0.0004688095514946444,67.0,99.0
26,0.0019591797855561055,0.0010953331176591801,93.0,95.0
27,0.0017941870845001844,0.000409823515963505,48.0,33.0
28,0.0017544701627821423,0.0011412675973665272,81.0,98.0
29,0.00169423737831221,0.0003666708761944537,68.0,2.0
30,0.0016679125857092258,0.0009627278023290221,49.0,98.0
31,0.001570207268651519,0.0006795516304104338,30.0,99.0
32,0.0015591671703971126,0.00041623723750787303,61.0,2.0
33,0.0013708530752980688,0.00045447558934623395,97.0,10.0
34,0.0012869163806478296,0.0004434983106526196,9.0,62.0
35,0.0012634327983166648,0.0003363956210109308,62.0,37.0
36,0.0012400976523379472,0.0004157332103269308,8.0,80.0
37,0.001157162030003323,0.0004333213637940847,85.0,41.0
38,0.0009898455550878334,0.00034286849311689733,53.0,26.0
39,0.0009455040718676255,0.0003263659959731396,67.0,29.0
