,L,DL,X,Y
0,0.21147661852221428,0.004270267157129704,75.0,53.0
1,0.10171046503595242,0.0027909123628790285,54.0,49.0
2,0.06779667291140883,0.002092070432405668,47.0,82.0
3,0.0606595759935196,0.004458900331483123,39.0,89.0
4,0.054521923397449074,0.00220835863257405,58.0,92.0
5,0.0415252941498828,0.00426084447459084,13.0,25.0
6,0.03868840591658029,0.0027760198473380203,39.0,54.0
7,0.03740002622685708,0.002338107808493349,98.0,70.0
8,0.02988504439458379,0.003069459155623968,54.0,98.0
9,0.02482476095013595,0.0021177586407266696,98.0,63.0
10,0.02336014873010643,0.003139376128125619,44.0,98.0
11,0.022755562798692865,0.0031244711632690807,78.0,98.0
12,0.013847838683661696,0.0016910077149110143,16.0,99.0
13,0.0125076562320693,0.00215473916918862,24.0,99.0
14,0.012043115227422449,0.0010191678775107746,13.0,63.0
15,0.009975091400822755,0.0016820659241918987,67.0,98.0
16,0.009094816005601657,0.001917529804802315,30.0,98.0
17,0.006884819733553164,0.00102799039231184,37.0,30.0
18,0.004503298788007482,0.0016872545365030547,48.0,91.0
19,0.004486143943593878,0.001578398253213916,78.0,44.0
20,0.004376356316887402,0.0005836124363142429,71.0,71.0
21,0.0043046475490549005,0.000573160476172393,38.0,98.0
22,0.0038944591236205984,0.000499778318267181,91.0,89.0
23,0.00382517657132323,0.0009892020975328624,91.0,81.0
24,0.0037537348493501535,0.0005381892398652813,35.0,7.0
25,0.003561085603914963,0.001163768803476613,58.0,40.0
26,0.003553979510882778,0.0010405599799773303,43.0,74.0
27,0.0034295890290605697,0.0008787120606919375,31.0,85.0
28,0.0034059676939245877,0.0011554312277195632,92.0,30.0
29,0.0033576745007560097,0.001107029226224445,24.0,24.0
30,0.003202960152312618,0.001132518703497174,29.0,29.0
31,0.003016993975055783,0.0009535101227662515,45.0,8.0
32,0.003008466870725494,0.0010655030032008647,25.0,9.0
33,0.0029163102717857025,0.0012662255609180721,92.0,48.0
34,0.002773497007041966,0.0011061378022876166,27.0,48.0
35,0.002723598150044331,0.0010089061284010367,64.0,8.0
36,0.0024002606170404413,0.0007394830002204075,83.0,29.0
37,0.002310629611390682,0.00061142505680047,21.0,60.0
38,0.0022613031350198795,0.0006392188738015604,63.0,84.0
39,0.0022384711252478842,0.000752062795869859,39.0,15.0
40,0.0021299387818786205,0.0005209113958276358,53.0,26.0
41,0.0017530989908669356,0.0004664318563671172,52.0,19.0
42,0.0013264795989677205,0.0003014216375293216,32.0,44.0
