,L,DL,X,Y
0,0.08998854269215581,0.0015749253926912391,75.0,53.0
1,0.059054438426448655,0.000931838951507404,54.0,49.0
2,0.04731697877083889,0.0012461845646585539,47.0,82.0
3,0.034114068135680575,0.001278318506119742,39.0,89.0
4,0.02247372124997574,0.0008841263317207192,1.0,2.0
5,0.019498132339423085,0.0007460692463458463,58.0,92.0
6,0.013843594510025928,0.0008868395978064264,13.0,25.0
7,0.00890982834654259,0.0009247179961601176,39.0,54.0
8,0.0075383647644327876,0.00047594021679289456,13.0,63.0
9,0.006261625274244519,0.00045469525003282243,37.0,31.0
10,0.005032634699125538,0.0005961047308577556,23.0,96.0
11,0.004096265756574345,0.0005231952054902676,58.0,38.0
12,0.003417024378703107,0.00044707718402304386,91.0,89.0
13,0.00307633600659635,0.0003406905901203368,24.0,24.0
14,0.003018134186568424,0.0006932816784461195,52.0,58.0
15,0.002775617272619805,0.000416695335120384,79.0,36.0
16,0.002345989284332824,0.000626722060242957,10.0,70.0
17,0.0023003289222366294,0.0005677697886733902,78.0,44.0
18,0.002263450741204113,0.000593804912988384,23.0,42.0
19,0.002192684961353983,0.0005150913500272053,48.0,91.0
20,0.0021546929212926504,0.0006625856197497153,22.0,60.0
21,0.0019556732942334148,0.0004964489530276003,43.0,73.0
22,0.001940300306769593,0.0005112096677928169,66.0,77.0
23,0.001919880032974701,0.0006235607251175391,34.0,23.0
24,0.0019155104085048994,0.0005854006744854728,10.0,62.0
25,0.001885782474896103,0.0005067667576147883,48.0,33.0
26,0.001879686070944561,0.00045120775798470334,12.0,48.0
27,0.0017958034960534864,0.0004328687033890933,36.0,7.0
28,0.001786440831547995,0.0008091310263443244,83.0,68.0
29,0.0016434908787600541,0.0005579685517951764,32.0,11.0
30,0.0015329640752993897,0.0003808308503080269,61.0,3.0
31,0.001495136635706563,0.0004193227417890859,68.0,3.0
32,0.0013825102105572225,0.00038531909128682973,28.0,89.0
33,0.0013520918804905675,0.00029278711172974213,69.0,98.0
34,0.0013288643117979253,0.00034177013517891345,38.0,79.0
35,0.001318790195602764,0.0002829152293019584,43.0,97.0
36,0.0012259707927742883,0.0003524334714578506,97.0,10.0
37,0.001185846296322738,0.0006326203384986628,53.0,26.0
38,0.0010977425607417968,0.00032747018483115636,30.0,98.0
39,0.0009774342725236988,0.0008330261467666525,62.0,37.0
40,0.0009578563878182854,0.00033252095505711065,15.0,76.0
41,0.0008983168974744533,0.00038249233622169324,8.0,79.0
42,0.0008978408577682143,0.0006035470780454985,67.0,30.0
