,L,DL,X,Y
0,0.09225955815743704,0.0015696052803124208,75.0,53.0
1,0.06097001400042635,0.0010453390321072049,54.0,49.0
2,0.04834231348886023,0.0013287885573754297,47.0,82.0
3,0.034391746944080384,0.0008569949213949857,1.0,2.0
4,0.022918413745824356,0.0014112425070796767,39.0,89.0
5,0.022453693857111268,0.0007582652998264548,58.0,92.0
6,0.015341274235582156,0.00023569499026057512,13.0,25.0
7,0.014150877847469422,0.0009439768240394862,39.0,54.0
8,0.010368061033623487,0.0005755253820363702,13.0,63.0
9,0.009159195779037246,0.0009976667734868951,37.0,31.0
10,0.008225979528177722,0.0004650255817483377,58.0,38.0
11,0.006391522195108721,0.0005135938232912226,49.0,68.0
12,0.006226838845968227,0.0006134492650019045,91.0,89.0
13,0.004263535232829353,0.0008769803821543545,23.0,96.0
14,0.0031344343302699253,0.0005623303131745041,24.0,24.0
15,0.0030648406268003734,0.0004582386886906937,10.0,70.0
16,0.0029516139141769365,0.000668490422663024,42.0,64.0
17,0.002927740745186915,0.00037502551987655497,16.0,98.0
18,0.0026592987173602247,0.00019759601182966105,30.0,29.0
19,0.0026591990295473187,0.0004392461059325399,78.0,44.0
20,0.0026543800319421915,0.0005158723102746933,79.0,36.0
21,0.002511693052244832,0.0005051156072402109,23.0,42.0
22,0.0022694479476102008,0.0006443172108133435,21.0,60.0
23,0.002203827147252059,0.0004071598832935587,24.0,9.0
24,0.0021532048405008388,0.00047084003430653606,43.0,74.0
25,0.002128806846681863,0.0011634323903936675,98.0,42.0
26,0.002117833653631898,0.0003917986640554251,48.0,91.0
27,0.002106703688772791,0.0004981719154038241,99.0,16.0
28,0.0021030967786567854,0.0006968924596470365,12.0,48.0
29,0.0020819569148370896,0.000442025510604797,34.0,23.0
30,0.0020639742193851087,0.0003657062697454875,48.0,33.0
31,0.0020601789926269942,0.0004770808716985683,10.0,62.0
32,0.002003516533911001,0.0008785961133864368,36.0,7.0
33,0.00195600245115316,0.0003948777435690434,16.0,55.0
34,0.0019033519516445105,0.00044013740317913114,81.0,98.0
35,0.0016697244472097627,0.0005222030729658628,26.0,38.0
36,0.0015511129195909833,0.0008243821868523421,83.0,67.0
37,0.0014951969083559676,0.001167479898097009,61.0,3.0
38,0.0013906966511437377,0.0005860505278636186,69.0,98.0
39,0.0013454953403426997,0.0005063155294781559,68.0,3.0
40,0.0013351469882492762,0.0005025506890816391,33.0,11.0
41,0.0012864232045811084,0.00037596501338001587,51.0,98.0
42,0.0010823765821086357,0.00038996157865270293,62.0,37.0
