,L,DL,X,Y
0,0.09008045431405837,0.0015392957217255632,75.0,53.0
1,0.059224318917277634,0.000919776003963681,54.0,49.0
2,0.04730941955209855,0.0012365420891562449,47.0,82.0
3,0.03335964501186854,0.0012840405319544533,39.0,89.0
4,0.021757272039394156,0.0008973741424237265,1.0,2.0
5,0.019205587451928977,0.0007475118934741063,58.0,92.0
6,0.013594785549315255,0.0008739761184510347,13.0,25.0
7,0.009003713902010145,0.0009366362478731777,39.0,54.0
8,0.007728619633235649,0.00048087717497757615,12.0,63.0
9,0.006107315113956537,0.0004329358458277549,37.0,31.0
10,0.00401513594719942,0.00043523675477078974,24.0,98.0
11,0.0038368021985969144,0.0005331599141509655,91.0,89.0
12,0.0034956837292971204,0.0004503714180331856,58.0,38.0
13,0.0034044559814870893,0.0005878545088507347,24.0,24.0
14,0.0032534704243130665,0.0007264526958724425,29.0,69.0
15,0.0030457270512902175,0.0006615438487177352,10.0,70.0
16,0.0029373758165567947,0.0003958300808582481,52.0,58.0
17,0.0026951092960548176,0.0007572389456623381,23.0,42.0
18,0.002455097252174891,0.0005077474173930174,47.0,43.0
19,0.0023920661252848285,0.0004208864489539359,42.0,64.0
20,0.0023518816521673385,0.0003788613116326369,30.0,29.0
21,0.0023220293598325797,0.0005118198010069683,78.0,44.0
22,0.0023090984341170868,0.00033917245881298413,21.0,60.0
23,0.0022869622349686682,0.00033158387096610966,35.0,23.0
24,0.0021568746764312426,0.0004251403223128788,62.0,45.0
25,0.0020617696685029355,0.0005528222571085042,48.0,91.0
26,0.002041517113246014,0.00036694311313666166,28.0,47.0
27,0.0019439158178516617,0.00048192685793886305,12.0,48.0
28,0.001936772152964521,0.0006110683245091882,96.0,23.0
29,0.0018022933870627937,0.0004431600772660503,48.0,33.0
30,0.0017208726676505002,0.0004584148075884743,36.0,7.0
31,0.0016949066185201513,0.0006578651795660253,99.0,42.0
32,0.001629100087685535,0.0004092489265528424,84.0,68.0
33,0.0015268387691646462,0.00048422433831089856,33.0,11.0
34,0.0015067562919528577,0.0005455935482859713,61.0,2.0
35,0.001497674733796712,0.0005743067852303932,68.0,2.0
36,0.001458742574223694,0.0003100081938638693,67.0,98.0
37,0.0014479035965326624,0.0004215324041840869,62.0,37.0
38,0.001355801730040967,0.0004514762239495035,84.0,41.0
39,0.0012142653920505953,0.0010536305532513278,67.0,30.0
40,0.0011577143948474213,0.000446087033709141,46.0,32.0
