,L,DL,X,Y
0,0.1379744028571026,0.0045036082844638016,75.0,53.0
1,0.1010691925052789,0.0024010478618377916,54.0,49.0
2,0.06608791433535817,0.0021875992072720443,47.0,82.0
3,0.0645633637557207,0.004339135730389205,39.0,89.0
4,0.058836564222585305,0.0036254655466869453,58.0,92.0
5,0.05416003598664889,0.0021583890218273205,99.0,98.0
6,0.03733506941541147,0.00216520660848584,13.0,25.0
7,0.031695005526844455,0.0031676443228233083,39.0,54.0
8,0.025721624559173796,0.003209904999730292,16.0,98.0
9,0.02455639282729391,0.002017200277511045,98.0,57.0
10,0.01491078196137657,0.0019839551218837404,53.0,98.0
11,0.014802472439160724,0.0016299807049006579,30.0,98.0
12,0.010997192622105842,0.0010284394055066041,65.0,98.0
13,0.010825433527982075,0.0007690691764749039,13.0,63.0
14,0.007726857285639889,0.0007930483904899252,23.0,98.0
15,0.006286778020622547,0.0013598180610818592,43.0,98.0
16,0.0049948343128359135,0.0014077192672545978,37.0,7.0
17,0.004243815510348772,0.001076544555143381,86.0,7.0
18,0.003964312343316596,0.0006002769105682669,37.0,30.0
19,0.003356471131458747,0.00045252432657495994,59.0,56.0
20,0.0032986172582276205,0.0004630145119013221,49.0,68.0
21,0.0032871386015836286,0.0005485933226379402,9.0,70.0
22,0.0032780708582079094,0.0015639908610578471,71.0,71.0
23,0.003233093132407237,0.0009151138948568781,45.0,8.0
24,0.0032041251025916847,0.0011146932461354904,42.0,64.0
25,0.003202990564459754,0.0014725307685664428,44.0,74.0
26,0.0029260295408056174,0.0010492068448932513,92.0,38.0
27,0.002737884109554855,0.0005615804763994716,77.0,83.0
28,0.0027294084021783787,0.0007790165907288695,79.0,7.0
29,0.002719525973034124,0.0004638845506263118,29.0,69.0
30,0.002625216036035002,0.0006216187682842203,8.0,63.0
31,0.002578694217180761,0.0007573761316659876,14.0,22.0
32,0.002548856861353429,0.0007295051104181728,35.0,65.0
33,0.002519467194638472,0.0014075956453820822,13.0,48.0
34,0.002375844190410015,0.0004995778763975567,21.0,60.0
35,0.002373386435438629,0.0005606904007345586,78.0,36.0
36,0.002316803152129541,0.0008171178720367414,71.0,39.0
37,0.0022746240123021353,0.0010164916021312047,30.0,29.0
38,0.0022685194069988483,0.000637430789821437,48.0,33.0
39,0.0021753620120138163,0.0006068758285062064,40.0,14.0
40,0.00198476714088071,0.00039209015960362735,24.0,24.0
41,0.0018251825259360038,0.0005335346998155733,73.0,7.0
42,0.0014441462257105615,0.0007306440412948999,67.0,29.0
43,0.0013556668233321194,0.0004177580637040132,35.0,59.0
44,0.0011542702494989462,0.0005111226944265186,23.0,35.0
45,0.0006863177842516278,0.0003820920256161509,38.0,15.0
