,L,DL,X,Y
0,0.08077919280338698,0.0009934788361312377,75.0,53.0
1,0.05207887743134687,0.0009020565185196088,54.0,49.0
2,0.04131359324202341,0.001156501723724698,47.0,82.0
3,0.02973235904869495,0.0006489105754338346,1.0,2.0
4,0.020053800226599784,0.0014741435010760349,39.0,89.0
5,0.019080429895430278,0.0011017491461384028,58.0,92.0
6,0.012117328739110965,0.0009007863390248964,14.0,25.0
7,0.01104317486815683,0.0007184938027401634,39.0,54.0
8,0.007460199898100872,0.0006901070921149017,12.0,63.0
9,0.005833135241216697,0.0004905896906035454,24.0,96.0
10,0.0050367017811876625,0.0006989431370453967,52.0,57.0
11,0.003699318600276926,0.0003799680876811028,59.0,38.0
12,0.0025373742698679594,0.0005467979487717208,22.0,42.0
13,0.002485639819845293,0.00044076005702481207,81.0,42.0
14,0.002278370288830872,0.0009400859003540527,48.0,33.0
15,0.002186178982935939,0.0010421144816137216,1.0,98.0
16,0.002053973446756915,0.00041250887080022643,98.0,42.0
17,0.0018581663853767703,0.0010973273446223315,68.0,99.0
18,0.0015749682526234531,0.00025730540267625913,68.0,3.0
19,0.001192823811209942,0.0007552351719537359,33.0,12.0
20,0.0011791244975114861,0.000376784869830338,84.0,67.0
21,0.0011525090450601328,0.00041085569278967357,34.0,50.0
