,L,DL,X,Y
0,0.09068820252852937,0.0016318276948537836,75.0,53.0
1,0.05960419133161627,0.0009585872651155601,54.0,49.0
2,0.04767407952673043,0.0012460238723428132,47.0,82.0
3,0.0340021355428266,0.0012457718657690122,39.0,89.0
4,0.022040280369383315,0.0008801865904705466,1.0,2.0
5,0.019315139493733167,0.0007831884719452984,58.0,92.0
6,0.014194724682034972,0.0008950530140869984,13.0,25.0
7,0.008861796416023474,0.00091336438251928,39.0,54.0
8,0.007833646665017718,0.0004090434811361108,12.0,63.0
9,0.006904866681849591,0.00034534847072198417,37.0,31.0
10,0.006101690267754352,0.0008950530905857654,24.0,96.0
11,0.0055936549223806935,0.0004452533594651604,91.0,89.0
12,0.004719042095064637,0.0003637167277557183,63.0,42.0
13,0.0042128223349427755,0.0005334080122436322,58.0,38.0
14,0.003612559197597304,0.0008860245034834958,9.0,54.0
15,0.003294515649422033,0.00046621707429555674,24.0,24.0
16,0.003257984934915245,0.00044885552558887246,52.0,58.0
17,0.003224324181250439,0.00027758438909734727,47.0,43.0
18,0.002720303450833187,0.0005813242479163088,10.0,70.0
19,0.00251234093285435,0.0005282067372152014,78.0,44.0
20,0.002304736427196095,0.0004498261779995297,74.0,26.0
21,0.002285422272886767,0.0005675730302803464,23.0,42.0
22,0.0022505527646223453,0.0006633193440783977,48.0,91.0
23,0.0022373738118633465,0.0005003852519134127,21.0,60.0
24,0.0021488147013397334,0.0003721727840563413,25.0,54.0
25,0.0021160065254799635,0.0006445354968359774,34.0,23.0
26,0.001956087795571153,0.0003299178354261807,66.0,77.0
27,0.0019496842622847706,0.00046573122173973914,12.0,48.0
28,0.0019440619195498687,0.0005607523400820271,68.0,2.0
29,0.0018807182023672527,0.00039829690664596595,80.0,91.0
30,0.0017339986153258856,0.0004670729756030131,48.0,33.0
31,0.0017116794354046618,0.0005634439085301993,83.0,67.0
32,0.0016932558620419652,0.0003982039045239191,32.0,11.0
33,0.001682090273553758,0.00040876049672167815,36.0,7.0
34,0.0016689986349492528,0.0007414413802214345,81.0,23.0
35,0.0015462404592143987,0.00038216317968298825,2.0,46.0
36,0.0015348881531687714,0.0005784460037370192,86.0,93.0
37,0.0014446244054942359,0.0006290069713095225,61.0,2.0
38,0.0013747439187098785,0.0006373143428749773,26.0,39.0
39,0.001360431907115841,0.0007060398631275601,98.0,16.0
40,0.0013576308918634723,0.00035653831825113144,81.0,98.0
41,0.0012473601092619622,0.0002985912066029731,53.0,26.0
42,0.0011535832838563793,0.00033263116175203376,85.0,39.0
43,0.0009700518140698419,0.0008726265533360659,69.0,98.0
44,0.0007177638553599556,0.0003482787390018071,67.0,30.0
