,L,DL,X,Y
0,0.09016842673314554,0.0015460668862817197,75.0,53.0
1,0.05918024287338303,0.0009627181445235808,54.0,49.0
2,0.047496642927993896,0.0012544993448469805,47.0,82.0
3,0.033818959542121316,0.0012520156616178046,39.0,89.0
4,0.021944689195837537,0.0008676945823983469,1.0,2.0
5,0.01969632773230137,0.0007644519463344873,58.0,92.0
6,0.01383625967048986,0.0008630387618006925,13.0,25.0
7,0.00913243278333014,0.0009682788046313707,39.0,54.0
8,0.007787701631663288,0.0004860453771316801,13.0,63.0
9,0.0064019098361013166,0.00035817211840064814,37.0,31.0
10,0.004354604291902226,0.000429254104632598,23.0,96.0
11,0.003997348466204587,0.0004958123474820643,58.0,38.0
12,0.00362765248301763,0.00035627913076925646,24.0,24.0
13,0.0033393175495006677,0.00038758752595023085,91.0,89.0
14,0.003170053432438673,0.0007041222145019602,52.0,58.0
15,0.0029592870745405197,0.0008002390625403425,78.0,44.0
16,0.0028145673928478593,0.0004460454340211525,23.0,42.0
17,0.0027807480674323405,0.0006572526998767287,10.0,70.0
18,0.0025322202913342236,0.0002846766933107039,30.0,29.0
19,0.0023322167480786206,0.0004836293532983608,76.0,83.0
20,0.0022601358615994788,0.0005346445388296353,28.0,3.0
21,0.0022443211887079304,0.0003897045366275244,24.0,9.0
22,0.0022022035325482644,0.0007039099629951572,21.0,60.0
23,0.0020615658708240765,0.00035542512619906127,25.0,54.0
24,0.0020553263755992046,0.0005400657151559991,10.0,62.0
25,0.0020450825765963554,0.0005522875683398778,62.0,45.0
26,0.0019950406111693578,0.0004648930457210888,34.0,23.0
27,0.001990642829835375,0.000642851837204091,3.0,38.0
28,0.001902272736023223,0.0004599455643198737,68.0,2.0
29,0.0018993486054383728,0.000514879928649687,26.0,39.0
30,0.0018260105520468734,0.00035453662507454445,78.0,92.0
31,0.001776508802519698,0.0003655974394579106,48.0,33.0
32,0.001766591994924689,0.00031280328286506536,98.0,42.0
33,0.0017169104636418368,0.0006166699257992886,3.0,46.0
34,0.001709167877469751,0.0005376202569939466,86.0,93.0
35,0.0016347406702565282,0.0005720684588520695,36.0,7.0
36,0.00162860307515833,0.0006459090904489654,84.0,68.0
37,0.001604744765699671,0.00041446390714464646,28.0,89.0
38,0.0015669565185307557,0.0005764404379198605,99.0,16.0
39,0.0015358702538613232,0.0004107781771805222,42.0,97.0
40,0.00152515064160707,0.000414530185541123,56.0,71.0
41,0.0013769823106144848,0.000670200926406288,68.0,99.0
42,0.0013579701866005447,0.00037826729580090054,32.0,11.0
43,0.0013440704214772647,0.0003518711663514079,96.0,23.0
44,0.0012784233417713253,0.0005210444339211728,81.0,98.0
45,0.001273835719159717,0.00021404033135063088,61.0,3.0
46,0.0012257861930705647,0.0006876781876074538,53.0,26.0
47,0.001148556450078603,0.00033509731530097583,62.0,37.0
48,0.0010900267484041052,0.0003214761230351854,19.0,48.0
49,0.0010659761026375505,0.0006161690013265872,85.0,41.0
50,0.0010014963078125343,0.0004184503009204572,67.0,30.0
