,L,DL,X,Y
0,0.09034192436254768,0.0015889424468192059,75.0,53.0
1,0.05960343247500471,0.0009461228472685869,54.0,49.0
2,0.047676151715374156,0.0012460789704206179,47.0,82.0
3,0.033836390741343925,0.0012719190246650476,39.0,89.0
4,0.022004475195013803,0.0008820147378600199,1.0,2.0
5,0.01957945445571286,0.0007704059980630903,58.0,92.0
6,0.014078836515506317,0.0008483511245033716,13.0,25.0
7,0.009108342028363182,0.0007748292577593819,39.0,54.0
8,0.007918653015793399,0.0004943430136378357,12.0,63.0
9,0.006236469731364644,0.0004015326537732943,37.0,31.0
10,0.004742075141413075,0.0003841041823636408,24.0,98.0
11,0.003921610399675217,0.00045224788418324834,58.0,38.0
12,0.003271948407219883,0.00029134871255476885,91.0,89.0
13,0.0032670679160541325,0.0006757718201778649,24.0,24.0
14,0.0031531602941588127,0.0003579128687262935,78.0,44.0
15,0.0031407686793520784,0.0007239980093649579,52.0,58.0
16,0.0026692541332924945,0.0005099962151947132,10.0,70.0
17,0.002263819319878404,0.0006395486788676459,21.0,60.0
18,0.002257900880428107,0.00047752464118349373,23.0,42.0
19,0.0022459945177365406,0.0004518719638453556,24.0,9.0
20,0.002102697266067143,0.0003700742209596515,48.0,91.0
21,0.0019073272369277633,0.0005391018689565363,34.0,23.0
22,0.0018906309519837832,0.0005626445014132809,62.0,45.0
23,0.0018393863651169381,0.0003864208120466181,16.0,54.0
24,0.0018303990770575371,0.000437670166739005,48.0,33.0
25,0.0018019411935220422,0.00036827338156337054,83.0,68.0
26,0.0017494123633316168,0.000615110819079157,68.0,2.0
27,0.0016955964830944513,0.00045633089816457577,36.0,7.0
28,0.0016213928863194175,0.00043870854153347713,61.0,3.0
29,0.0015342855071275815,0.0002966839406612399,28.0,89.0
30,0.0015339517492512428,0.0005281583063081905,99.0,41.0
31,0.0015175591095428272,0.0004788248223847852,98.0,16.0
32,0.0014861467441698098,0.0007453454550989685,44.0,21.0
33,0.0014605757431160851,0.0006869923665967534,32.0,11.0
34,0.0014528626651930572,0.000371042531268825,51.0,98.0
35,0.0014510372583165635,0.0003270306212782469,85.0,41.0
36,0.001228681836135517,0.0005442478358756023,62.0,37.0
37,0.001204724539281864,0.000306242116833137,9.0,86.0
38,0.001094247891760447,0.00025564460201232635,74.0,2.0
39,0.000978925089588353,0.0003594826148671609,69.0,98.0
40,0.0009187689450062008,0.00035806458862321664,93.0,10.0
