,L,DL,X,Y
0,0.08980879282406869,0.001571662864946078,75.0,53.0
1,0.058825945907745265,0.0009293209369624965,54.0,49.0
2,0.04707040979990092,0.0012300831387466351,47.0,82.0
3,0.03322607118906394,0.00126897562381314,39.0,89.0
4,0.021780929469422193,0.0008693652910659351,1.0,2.0
5,0.019467561346531204,0.0007022241018265491,58.0,92.0
6,0.013962747194800548,0.0008779955446020086,13.0,25.0
7,0.009019276843271253,0.0009498584859000045,39.0,54.0
8,0.007759053180944165,0.00047510505648143013,13.0,63.0
9,0.006178717263592042,0.0004098925991928504,37.0,31.0
10,0.005849819749492239,0.00035153897661498586,23.0,96.0
11,0.0040914183758701955,0.0003948402237077478,91.0,89.0
12,0.0036297161794920287,0.0006471831714452707,58.0,38.0
13,0.003477330624136295,0.0003752864428020739,24.0,24.0
14,0.0032191238212143157,0.0004199520988678819,52.0,58.0
15,0.0031760736935154237,0.0006628337589576935,78.0,44.0
16,0.003035752236686778,0.00045690850301987256,10.0,70.0
17,0.002633476295193061,0.0006403328248069755,23.0,74.0
18,0.0022387601563294934,0.0004731584461393283,23.0,42.0
19,0.0021548534135318116,0.0005206045938868052,24.0,9.0
20,0.002084098533655744,0.0003900636817011264,10.0,62.0
21,0.0019956951263497918,0.00038157416824021053,21.0,60.0
22,0.0019794991461954056,0.0007749946595283326,34.0,23.0
23,0.0019442096080707681,0.0006513224955155899,48.0,33.0
24,0.0019123834786197063,0.0005436773830308444,99.0,42.0
25,0.0018687087194595386,0.0006552008300380641,28.0,47.0
26,0.0018348780730603263,0.00036962831040372463,61.0,2.0
27,0.0018164527392127293,0.0005821489402005486,26.0,39.0
28,0.0017179534923230742,0.0006295736776339244,68.0,3.0
29,0.0015492424466698445,0.0004945299657487139,36.0,7.0
30,0.001490446017191052,0.00043364894509750727,84.0,68.0
31,0.001401452444443443,0.00043893614904588725,33.0,11.0
32,0.001394788512104942,0.00033608779524390295,99.0,16.0
33,0.001310644333575259,0.00031009606469473226,62.0,37.0
34,0.0012534644923252296,0.0007252047492154451,85.0,39.0
35,0.001222949034467484,0.00029451323704948306,96.0,11.0
36,0.0009514032133004431,0.0003113595430799422,66.0,99.0
37,0.0008873074892327128,0.0010574874825807282,67.0,30.0
