,L,DL,X,Y
0,0.04053213714952962,0.0012135716771616443,32.0,88.0
1,0.03668616115435552,0.0008486134343303223,69.0,48.0
2,0.020620110151220988,0.001244020345834659,12.0,63.0
3,0.017805940524284154,0.001159493629259318,38.0,55.0
4,0.01638742070110455,0.0006612198401164729,24.0,97.0
5,0.013581876938149362,0.0008542017005358175,94.0,10.0
6,0.009922630847600242,0.0009465637408488777,5.0,56.0
7,0.009757794204678913,0.000648561127932881,41.0,64.0
8,0.008527803716743469,0.0008118697191861145,70.0,71.0
9,0.004292151946945521,0.0008471441856039909,27.0,98.0
10,0.004159789480108188,0.0005836946555946262,37.0,30.0
11,0.0036877208111262294,0.00037319038701743646,15.0,14.0
12,0.0032751375387762485,0.0008140340154499783,49.0,68.0
13,0.0032619403564882587,0.000629944952448378,77.0,17.0
14,0.0031046818759826625,0.0006646814856142195,60.0,47.0
15,0.003084715048620346,0.000715750348894591,98.0,83.0
16,0.002830508158710705,0.0005104272765353658,22.0,67.0
17,0.0026835947106211714,0.0004155008300329978,41.0,88.0
18,0.0026505229658575474,0.0004948166351408097,73.0,78.0
19,0.0024435537138605096,0.00038150334342002044,85.0,85.0
20,0.002421636571961964,0.00047927139283116536,34.0,86.0
21,0.0024053801941987763,0.0006473444579997219,6.0,45.0
22,0.0023542099984277085,0.0004289162935730461,68.0,64.0
23,0.0023202985052000937,0.0010266612554953852,58.0,13.0
24,0.0023161295865681544,0.0005112825526878809,23.0,42.0
25,0.0022713949639021997,0.0006498585182133393,86.0,93.0
26,0.002270455235536516,0.000443364198801791,35.0,7.0
27,0.002233967132368982,0.0005450771011037902,66.0,77.0
28,0.0021486067429577808,0.00046743871726202964,29.0,69.0
29,0.00203968590397383,0.0008650543220502889,52.0,46.0
30,0.002008832299771834,0.0006063928392034743,46.0,82.0
31,0.001992388521047236,0.0005189091980435221,74.0,25.0
32,0.001978012210645801,0.0003898561962811611,52.0,12.0
33,0.001955371849270912,0.0005743084421613257,40.0,46.0
34,0.0019435972426648418,0.0004409612347048251,16.0,98.0
35,0.0019199214373799677,0.0004797248072238256,10.0,70.0
36,0.001906526802738609,0.0003823765388054163,79.0,36.0
37,0.0018946349194516863,0.0004433600886120711,78.0,43.0
38,0.0018764381139381569,0.0004914828398296738,35.0,23.0
39,0.0018737261722705208,0.0003626897590120764,13.0,49.0
40,0.001873557074754021,0.00040208995678600427,35.0,79.0
41,0.00185462872117315,0.0004813261974224571,54.0,50.0
42,0.0017784450369930926,0.00047581270915777183,24.0,9.0
43,0.0017541461243659375,0.0006183928659503561,53.0,79.0
44,0.0017443430291074486,0.0004265788888756265,46.0,8.0
45,0.0017320323099083356,0.0007582740897856573,35.0,65.0
46,0.0017100443683412752,0.00036232326637062603,26.0,38.0
47,0.0017027089641660188,0.00048402185519429055,33.0,39.0
48,0.0016642083273258354,0.0004536922275178592,36.0,71.0
49,0.0016623570383151492,0.00047952440386083697,29.0,61.0
50,0.001661039536118636,0.00039334174253822916,66.0,56.0
51,0.0016495271706163115,0.0003792342151551359,76.0,84.0
52,0.0016466487795150867,0.0005602542475733433,65.0,9.0
53,0.0016396766060138676,0.0004230452914583116,22.0,60.0
54,0.0016307355616615679,0.00043483493775737283,6.0,76.0
55,0.0016212332977344503,0.0005040102493498457,46.0,43.0
56,0.0015867154545308245,0.00043710406998355986,72.0,59.0
57,0.0015780514747237237,0.000369288333419248,64.0,17.0
58,0.0015574643270265492,0.00039097782379683975,13.0,21.0
59,0.001545831982714875,0.0006277373158121188,76.0,65.0
60,0.001505939995394407,0.0003711258209662197,63.0,69.0
61,0.001481024251338611,0.0004376836943230871,80.0,58.0
62,0.001464976002633336,0.0005793029242735467,25.0,54.0
63,0.0014592983147479288,0.0007407932365096948,28.0,28.0
64,0.0014557335594490436,0.0004024620534571506,18.0,48.0
65,0.0014494195896211268,0.0005475802867302648,7.0,26.0
66,0.0014478128694591194,0.00038277194929005657,14.0,7.0
67,0.0014406502714197154,0.0002665101693347481,87.0,52.0
68,0.0013915660417456405,0.00029644414021136843,67.0,84.0
69,0.001369382947707465,0.0006276330730689023,48.0,32.0
70,0.0013212544374851534,0.0005585066271162207,59.0,6.0
71,0.0012925430338095012,0.0005582519462624992,52.0,19.0
72,0.001178930286232079,0.00044182873874531515,44.0,20.0
73,0.0011315363983842714,0.0005393993255717043,93.0,40.0
74,0.0011043877248810305,0.00038932926427705125,52.0,93.0
75,0.0010869412920850505,0.0004002909901056459,83.0,67.0
76,0.0010750312714745986,0.0003218626818750332,56.0,71.0
77,0.001059889722811549,0.0002834292311024552,62.0,82.0
78,0.001051234197512487,0.00036216323805682575,14.0,32.0
79,0.0010165071931722241,0.0002575625821445818,79.0,91.0
80,0.0010126968629036578,0.00029747788472331635,43.0,74.0
81,0.0010073022527902064,0.0005302070364554679,85.0,48.0
82,0.0010046175722111476,0.0002856656535779956,14.0,76.0
83,0.0009614471888658873,0.00029747021186269377,80.0,42.0
84,0.0009526737875689412,0.0005450791248090797,55.0,7.0
85,0.0009221212241610853,0.0004021773967377867,69.0,13.0
86,0.0009149487110853733,0.00033839377549581013,87.0,55.0
87,0.0008536845142910592,0.00046992137951771477,63.0,37.0
88,0.0008527894092710536,0.0004375916202208478,40.0,15.0
89,0.0008244810942670054,0.00032013077648419044,20.0,68.0
90,0.0008059328746596767,0.0003750132472127081,52.0,56.0
91,0.0007854695731376595,0.0002988791308694814,10.0,7.0
92,0.0007652039930651563,0.00025319735562628524,57.0,19.0
93,0.0007554195303610667,0.0003237589645921435,73.0,7.0
94,0.0007220802434812204,0.0002802503456542164,17.0,7.0
95,0.0006912834850770993,0.00028802302923881134,53.0,27.0
96,0.000689185096404346,0.0002950823740102257,16.0,42.0
97,0.0006633734312392544,0.00022489954414093628,38.0,63.0
98,0.0006524922463896954,0.00021852020760568103,52.0,38.0
99,0.0006342948515776873,0.00029548553556446415,43.0,7.0
100,0.0006056207749584808,0.00023919851281455315,77.0,82.0
101,0.0005305666062048989,0.0002210953329783678,68.0,29.0
102,0.00046421035014504377,0.00021308088448934183,10.0,40.0
103,0.0004527407286435949,0.0002032927813934439,27.0,62.0
