,L,DL,X,Y
0,0.0417337805289092,0.0013029439204824587,32.0,88.0
1,0.02151265067901173,0.0012383670570720036,69.0,48.0
2,0.018451520656486413,0.000621013906796698,38.0,55.0
3,0.013735863779897783,0.0009675995783668623,12.0,63.0
4,0.0101855310339866,0.0010783059287541108,25.0,97.0
5,0.009709703723116334,0.001157843092835927,94.0,10.0
6,0.00914220028119191,0.0006678418379275421,5.0,56.0
7,0.006462453432016905,0.0009717366532705074,41.0,64.0
8,0.005043067871769958,0.0008472010235380963,70.0,71.0
9,0.004748293602468792,0.0005788784123227188,98.0,84.0
10,0.004652234173890998,0.0009772736495053463,37.0,30.0
11,0.004273981263574002,0.0012544097757109113,84.0,85.0
12,0.004017614782160501,0.0006135576416346303,99.0,16.0
13,0.0034172655626862483,0.00041485453066014385,84.0,13.0
14,0.0030609257344415093,0.0005319002607216997,49.0,67.0
15,0.0030194025939240085,0.0007934161763999437,98.0,63.0
16,0.0029714787931892366,0.0007054163881545257,35.0,7.0
17,0.002810265261021935,0.0008341311259302579,60.0,47.0
18,0.0027520193414150647,0.0006198014575772928,79.0,36.0
19,0.002726311862554897,0.0005581879316544991,29.0,98.0
20,0.002718121475574356,0.0005833194317247921,68.0,99.0
21,0.002690184756582961,0.0004967227662728696,59.0,14.0
22,0.00267299989478065,0.0005019595999588563,54.0,49.0
23,0.002643535345590785,0.00039370340693899327,69.0,64.0
24,0.0025108201683913954,0.0005828622434382284,23.0,42.0
25,0.002497254870200443,0.0008580493008668532,21.0,60.0
26,0.002495625117636801,0.0009826089060391001,46.0,82.0
27,0.0024871346864878087,0.0006554127813638524,91.0,81.0
28,0.0024623703702775206,0.0006920639878703877,7.0,45.0
29,0.002390133738674981,0.0006380868068389535,41.0,88.0
30,0.0023348558032052435,0.00036452596627015106,10.0,70.0
31,0.002233468861488123,0.0004889877651652312,33.0,98.0
32,0.002231944116603589,0.00039798593016439175,74.0,26.0
33,0.002214289281494598,0.0004096297871221119,98.0,9.0
34,0.002210298356938242,0.0006905714112592789,40.0,46.0
35,0.002180608553891319,0.00033563461164429784,27.0,16.0
36,0.0021495877876166955,0.0005121416650313996,16.0,98.0
37,0.002138807782862463,0.0005616372593070294,77.0,17.0
38,0.0021236234784009125,0.0008464962136505928,35.0,79.0
39,0.0021217043102312694,0.000420183802730027,65.0,8.0
40,0.0020863683222430624,0.0006118616367080106,99.0,57.0
41,0.0020421747896583304,0.0005996858057817592,86.0,93.0
42,0.0020375000639686453,0.0006648225591914011,45.0,51.0
43,0.00201189689622259,0.0004484146614565214,46.0,43.0
44,0.0019604655867996737,0.0004030660391794504,93.0,25.0
45,0.0019380731689157638,0.00048681680988217987,35.0,23.0
46,0.0019160457961244406,0.0006504384997095363,82.0,29.0
47,0.0018916485754820007,0.00042953488791931324,48.0,33.0
48,0.0018780331912988531,0.0006219648205675384,51.0,12.0
49,0.0018765687387054136,0.0003737920840323899,15.0,14.0
50,0.0018185355325573346,0.0005250898129723307,29.0,28.0
51,0.0018183590599762075,0.0003788082083539752,24.0,23.0
52,0.001795013931879494,0.0005769544323436992,76.0,83.0
53,0.0017889066183446557,0.0007197366026794019,92.0,65.0
54,0.0017840818235387254,0.0004221897506812104,67.0,84.0
55,0.0017835536527251274,0.00033216582538270277,70.0,40.0
56,0.0017669535895061675,0.0005567462597533008,8.0,34.0
57,0.0017598083744974275,0.0007770809213668462,15.0,48.0
58,0.0017242102800405898,0.0004788621694555861,51.0,46.0
59,0.001723613059551105,0.0004998967307422384,13.0,21.0
60,0.0017093107680976128,0.0002637779652377147,20.0,17.0
61,0.0017071701127506695,0.0003996293382498807,53.0,79.0
62,0.0016619978971819745,0.0003847817037781237,92.0,88.0
63,0.0016198193568885031,0.00048008245846935406,86.0,61.0
64,0.001599867173956206,0.0006645664087659778,66.0,77.0
65,0.001564168782432142,0.00040869500423076883,76.0,65.0
66,0.001553691816287769,0.0003685847273834471,16.0,55.0
67,0.001545663173521344,0.00036761208738905846,46.0,8.0
68,0.0015447506583842394,0.0005156826705979691,44.0,21.0
69,0.0015423512102889262,0.00046529229707981086,33.0,39.0
70,0.001533740073532403,0.00043737304260840055,63.0,69.0
71,0.0014400401465579945,0.00032721577742695474,7.0,26.0
72,0.0014283609119526166,0.0004668601926909035,87.0,24.0
73,0.0014156277736505002,0.0005148590900739754,79.0,7.0
74,0.0013566984598003217,0.00040007785350657524,8.0,54.0
75,0.0013556298126693915,0.000300043085911485,26.0,37.0
76,0.0013371519425725972,0.0004055703348382149,50.0,86.0
77,0.0013256830912133461,0.0004493744336850503,85.0,48.0
78,0.0013199810286163192,0.0003495789977614168,52.0,19.0
79,0.0012906775007716813,0.00041263922137594076,57.0,91.0
80,0.001268978068373952,0.0003535592972346754,62.0,23.0
81,0.001267312333975647,0.00036851523362036045,92.0,70.0
82,0.0012641493330739263,0.000466736835328754,56.0,71.0
83,0.0012521019276896842,0.00030545112869444506,25.0,54.0
84,0.001218910098748486,0.00036661035456692233,8.0,86.0
85,0.0011728864833519055,0.0003271097695190031,70.0,91.0
86,0.0011666145367963683,0.00043670737965882645,14.0,32.0
87,0.001161114212826757,0.0003361746789911857,78.0,9.0
88,0.0011378638025923858,0.0004139211989657724,8.0,79.0
89,0.0011295106643039218,0.00047496618943486916,62.0,37.0
90,0.0011236177597886703,0.0006541091831528641,92.0,56.0
91,0.0011182131836118567,0.00024207819394819605,40.0,55.0
92,0.0011174119138950011,0.0002438376476874362,86.0,78.0
93,0.0010839771777505051,0.0003666946440104858,39.0,40.0
94,0.001074900932822922,0.0003474727443891954,79.0,91.0
95,0.0010200793039510274,0.00040606564707055534,47.0,91.0
96,0.0009947302798668694,0.0004117972667734791,54.0,7.0
97,0.0009913389015544876,0.00034550112933396976,19.0,49.0
98,0.0009870659462679978,0.00040897107255027134,14.0,76.0
99,0.0009678466451252025,0.0002313037508608414,52.0,56.0
100,0.0008765909543488377,0.00038549137729367364,32.0,11.0
101,0.0008258105150556197,0.00037996762474599164,53.0,26.0
102,0.0007797290239075003,0.0003715189251431944,7.0,23.0
103,0.0006515515749532485,0.00027989941147948613,46.0,32.0
104,0.0006070988304857756,0.00021993899343449914,56.0,19.0
105,0.0005698421763472185,0.00020802286032243702,53.0,42.0
106,0.0005150078310176155,0.00018685381973210336,67.0,29.0
107,0.0005123477232533797,0.0001612871915906656,23.0,59.0
108,0.0004436976132213119,0.00021627655079754486,43.0,8.0
109,0.00042167791039381743,0.00014711125094131236,52.0,39.0
110,0.0003996853266741496,0.00023410331188304908,60.0,38.0
111,0.00025873984941599557,0.0001354532178442284,15.0,54.0
