,L,DL,X,Y
0,0.03948935253134523,0.001478592132472272,32.0,88.0
1,0.02024417321674156,0.001306241400542911,69.0,48.0
2,0.017698605362756123,0.0010529609234973183,38.0,55.0
3,0.014014774635816483,0.0015717118944560543,12.0,63.0
4,0.01337864984019029,0.0009082105863187231,24.0,98.0
5,0.009537190353797409,0.001440061052708566,94.0,11.0
6,0.008537834542320582,0.0010681576292031797,6.0,56.0
7,0.008003727506820617,0.000998019486849411,41.0,64.0
8,0.005711601032229878,0.0005344921397901953,35.0,7.0
9,0.005044140578562794,0.0008160715480252799,6.0,45.0
10,0.004836678138002874,0.0007749358487898783,46.0,82.0
11,0.004070589821144085,0.000962927616945492,84.0,85.0
12,0.00405903069789691,0.0008126928212914655,60.0,47.0
13,0.003947494241129699,0.000814960851283698,7.0,32.0
14,0.00393686927065399,0.0010989866452545312,14.0,48.0
15,0.0034553786262523376,0.0007270222059723657,69.0,64.0
16,0.0033819052340498717,0.0014775323603700386,77.0,17.0
17,0.003089543914616713,0.0007788254211626095,24.0,74.0
18,0.0029686657774361685,0.0005128644534163409,93.0,49.0
19,0.0026254662106531077,0.0009965062601001986,35.0,23.0
20,0.002504547583585076,0.0004456462396598747,48.0,33.0
21,0.0024932006596025172,0.0007577233066954646,66.0,77.0
22,0.0024493126905644545,0.0004924323594387002,24.0,9.0
23,0.00240639543165291,0.0005348775386907155,52.0,46.0
24,0.002336350763050764,0.000608296359657998,52.0,93.0
25,0.002212232164157943,0.00043926717127681323,35.0,65.0
26,0.002170973676058658,0.0005460748443735211,93.0,39.0
27,0.0021417872394739004,0.0005769194419497228,77.0,65.0
28,0.002051615721471775,0.000471434204228973,28.0,28.0
29,0.0019391771112863886,0.0005856969647224004,14.0,32.0
30,0.0018961732550902884,0.0008541765595461814,66.0,56.0
31,0.001859302357826841,0.0003646180119149549,16.0,83.0
32,0.001691717445270681,0.00040728896341514964,34.0,38.0
33,0.0016768126197559715,0.0005531830512488407,60.0,91.0
34,0.0015579359840152726,0.0008163308349999704,46.0,75.0
35,0.00144340378330044,0.0005866205074463348,21.0,60.0
36,0.0014010217239157662,0.0008223886787163839,71.0,92.0
37,0.0013786059306198904,0.000455527076199594,14.0,63.0
38,0.0013349921273624775,0.00041546784700213644,71.0,12.0
39,0.0012620471217732758,0.0005337413447140982,8.0,53.0
40,0.0012284493320733943,0.0002574900747488942,25.0,55.0
41,0.0011553708400902462,0.00038388576841497,67.0,92.0
42,0.0011429976807358344,0.00036943747539557053,44.0,28.0
43,0.0010982350952893525,0.00045268145317604023,83.0,67.0
44,0.0007876505456754181,0.0003248540202296754,5.0,58.0
45,0.0006101831862824161,0.0003761761095959081,80.0,76.0
