,L,DL,X,Y
0,0.043440730918211636,0.0013504285029378403,32.0,88.0
1,0.022311225609668462,0.0011893906129925836,69.0,48.0
2,0.018122947967903272,0.0007108568515800868,38.0,55.0
3,0.016883105819382925,0.002113699321555433,12.0,63.0
4,0.014580195658965034,0.0010554331210259576,24.0,97.0
5,0.013062984915717994,0.0014447586892591836,94.0,10.0
6,0.01266561356845645,0.0015426804847242202,6.0,56.0
7,0.010934185618771033,0.0012606522585636834,28.0,97.0
8,0.010909712935920262,0.0011924792972269442,41.0,64.0
9,0.010769871784159356,0.0013897727745042197,98.0,83.0
10,0.009923775627205486,0.0014455511202569806,70.0,71.0
11,0.008200369983054751,0.001294731841083455,47.0,99.0
12,0.005227550169611817,0.0010276370354778954,98.0,42.0
13,0.004745733512451052,0.0006891587682035126,98.0,98.0
14,0.004507673536213131,0.0009477524859236065,16.0,98.0
15,0.003984318702919407,0.0006260873772754217,37.0,31.0
16,0.003970799995938446,0.0012725993800062532,70.0,99.0
17,0.003906524675375131,0.0006574093169706799,84.0,85.0
18,0.00390232084410354,0.0012311504167577376,99.0,32.0
19,0.0035723710497419696,0.0008847996921444684,35.0,7.0
20,0.003495914782556929,0.0004830656693371071,91.0,17.0
21,0.003456041897098282,0.0006094410962239338,49.0,67.0
22,0.0034092359028075146,0.0006226436872586524,69.0,64.0
23,0.003343704574834835,0.0006130192310654194,99.0,76.0
24,0.0033272782029771077,0.0007544965531766319,21.0,60.0
25,0.0032665780004559474,0.0007950047045376588,97.0,9.0
26,0.0032394213133847953,0.0008177809340085428,7.0,45.0
27,0.0032062489140134943,0.00031881803669738543,28.0,79.0
28,0.0031812540978053876,0.0011884736623386093,15.0,14.0
29,0.0030037959008607784,0.0005436362852360493,98.0,57.0
30,0.002933645389561106,0.0008950395740595769,97.0,70.0
31,0.002805727844957153,0.0003485587446106749,98.0,62.0
32,0.0026857588465157693,0.00037829686905540205,23.0,74.0
33,0.0025737153078695895,0.0007100693837475668,60.0,47.0
34,0.002452232849066035,0.0008287048643096844,84.0,13.0
35,0.002441918055016387,0.0004451464803665634,77.0,17.0
36,0.0024322348574977886,0.0004890216967071546,15.0,83.0
37,0.0024252229167946683,0.0005426057247399818,71.0,40.0
38,0.002396999348736481,0.0004817212760802526,92.0,65.0
39,0.002348957609326403,0.0005092199736745596,46.0,82.0
40,0.0023379650071967996,0.0005718778478295155,75.0,98.0
41,0.00232976637883522,0.0008542141421523416,41.0,88.0
42,0.0023052062692006537,0.0008055088749857694,81.0,98.0
43,0.002297244298589238,0.00048343295290939484,79.0,8.0
44,0.0022538099455187382,0.0003314674058416896,73.0,78.0
45,0.002245431454549937,0.0005156025404462249,40.0,46.0
46,0.002242866635276895,0.00038909725478559185,9.0,71.0
47,0.002230615370076388,0.0003315251320646211,19.0,98.0
48,0.002225065354887418,0.0004437926482671162,77.0,65.0
49,0.0022116770380742356,0.0005947005799596574,58.0,14.0
50,0.002197947108567927,0.0006051510852894903,2.0,58.0
51,0.002138564976417706,0.0005709751432553966,24.0,23.0
52,0.00211560530889689,0.0004920677970091383,91.0,81.0
53,0.002075754884837313,0.0005065865185441417,8.0,33.0
54,0.002072003212894412,0.0005141363485157266,52.0,47.0
55,0.002060516308260379,0.00042208392042480475,8.0,26.0
56,0.0020185843688376175,0.0006989514309557661,34.0,78.0
57,0.002013775198842696,0.0005146212441709295,74.0,26.0
58,0.00199561839184753,0.0009302190288626429,60.0,98.0
59,0.001993423203446614,0.0007269963642491665,45.0,8.0
60,0.0019919908102619586,0.0004188127232173009,22.0,83.0
61,0.001968775986863321,0.0004211485517403737,34.0,23.0
62,0.001955407956748992,0.0010493026839479543,76.0,83.0
63,0.0019137456576544505,0.0005631999153894374,79.0,36.0
64,0.0019112472731998712,0.0006027850537899772,24.0,9.0
65,0.0018912745657793805,0.000439564265367421,14.0,32.0
66,0.0018361490635127324,0.000553571458043784,54.0,7.0
67,0.0018014052420145573,0.0005513177401220467,64.0,9.0
68,0.0017961349217063248,0.0005272707786664556,82.0,29.0
69,0.0017433766800789693,0.0003522965550824908,99.0,50.0
70,0.001737601390118266,0.0006089144538097755,65.0,77.0
71,0.0017078908543523446,0.0004203273194164442,36.0,64.0
72,0.0016610152637447533,0.00040211191536279324,29.0,28.0
73,0.0016121178098960774,0.0005682772549595211,56.0,91.0
74,0.001609065083879985,0.00039222272795942886,16.0,55.0
75,0.0015982353564134577,0.00048136146268184014,85.0,7.0
76,0.001573242928391512,0.0006529102022607178,25.0,54.0
77,0.0015705744154725862,0.000536328846849156,34.0,40.0
78,0.00156274480699379,0.00029700605243904626,13.0,48.0
79,0.0015556751750123478,0.0004036828473271807,91.0,56.0
80,0.0015542653071849628,0.00026236353599376965,70.0,91.0
81,0.0015516155897900576,0.0004746204138891658,46.0,91.0
82,0.001549141305756566,0.0004513338665872367,36.0,71.0
83,0.001518634695403884,0.0003649427605641576,64.0,17.0
84,0.0014983371958484086,0.0005125114602128191,78.0,43.0
85,0.0014955327591224974,0.00041358034157698554,64.0,61.0
86,0.0014575608111271892,0.0007123609197389022,47.0,32.0
87,0.0014469956564396973,0.00040573690409930385,46.0,42.0
88,0.001445454059391019,0.0005273348334207823,70.0,13.0
89,0.0014006014488207408,0.0002237855198542935,53.0,79.0
90,0.0013552586370275353,0.0005244372032104952,87.0,23.0
91,0.0013406331101231943,0.00047252324264708594,43.0,72.0
92,0.0013389229890529513,0.00047614482636214225,83.0,42.0
93,0.0013288071512737325,0.0003085532463361349,56.0,71.0
94,0.0012888999025756735,0.0004683222159522004,63.0,37.0
95,0.0012233323926855125,0.00040771071956436717,91.0,45.0
96,0.0012176557008983183,0.0006530855463528465,8.0,78.0
97,0.001203518616666331,0.0003250866717397679,8.0,13.0
98,0.0011929349458139754,0.0003780290665936798,84.0,68.0
99,0.0011803744823060307,0.00043762844471786113,21.0,17.0
100,0.0011274622550432637,0.00038579984447276443,67.0,29.0
101,0.001094340861242131,0.00043890273579421014,15.0,76.0
102,0.0010935405688487986,0.0003753836673600546,19.0,48.0
103,0.0010809476958534246,0.00035448694188777003,85.0,49.0
104,0.0010764774828688468,0.0003883532739040853,86.0,31.0
105,0.001065350256182875,0.00032331413911549034,40.0,14.0
106,0.001052279870843982,0.0003605162339300674,52.0,57.0
107,0.0010377748243223424,0.00038749460912886773,8.0,84.0
108,0.0010343934670561537,0.0004550731520569373,46.0,75.0
109,0.0010267932353458535,0.000737893755712648,86.0,37.0
110,0.0010147140142633046,0.0005334419951043101,13.0,21.0
111,0.0009767569473332009,0.00033567546916189435,19.0,36.0
112,0.0009636235935843067,0.00028779013814899236,98.0,79.0
113,0.0008850608745438516,0.0003036048698927141,85.0,40.0
114,0.0008287386109581042,0.00030622352356009887,15.0,27.0
115,0.0008196448363018376,0.0003239318377467227,93.0,48.0
116,0.0007693846765757139,0.0004704210038409058,98.0,53.0
117,0.0007506384718817834,0.00037100663341496697,63.0,91.0
118,0.0006080713027596296,0.0003420158224808672,58.0,74.0
119,0.0005819997105876001,0.0004428247392189004,53.0,42.0
120,0.0005605918054446787,0.0003608625774102266,84.0,16.0
121,0.0003878461603085537,0.0002028501409839542,92.0,38.0
122,0.0003226285862184594,0.00018047166033582535,27.0,28.0
