,L,DL,X,Y
0,0.039310119856867685,0.0012735106466855949,32.0,88.0
1,0.019954957831869534,0.0012906444280185478,69.0,48.0
2,0.016709636606577448,0.0005954280581402351,38.0,55.0
3,0.012931533906069121,0.000758079457589667,12.0,63.0
4,0.009889214821831216,0.0007270447700085572,94.0,10.0
5,0.008656558818252915,0.0007630741330841,24.0,97.0
6,0.00746638890537573,0.0006456670331917844,5.0,56.0
7,0.0045272321783685066,0.0005982711470148682,41.0,63.0
8,0.0041048791375435925,0.0006659111458576891,85.0,85.0
9,0.0035708095723273295,0.0006167764586826559,37.0,30.0
10,0.003255780945105598,0.0007391151152658132,73.0,78.0
11,0.003234319380321034,0.0006606958554782508,5.0,45.0
12,0.0029223688411717146,0.0007991230533632365,60.0,47.0
13,0.0027864652954987,0.0005961581743028378,86.0,93.0
14,0.0026747295240172214,0.0006252708372744095,41.0,88.0
15,0.0025858793845310755,0.000677976512669838,58.0,13.0
16,0.0025323063421089256,0.00038477164855525324,92.0,18.0
17,0.0025189940621058093,0.0005518307471884064,35.0,6.0
18,0.00251492612857651,0.0006061944713807864,68.0,64.0
19,0.0024639380613911714,0.0005462551918785839,94.0,70.0
20,0.0024226009101779283,0.0004760288364072153,15.0,14.0
21,0.00226467303122589,0.000851158767014662,93.0,25.0
22,0.0022568707576905373,0.000783775110866033,34.0,24.0
23,0.0022503594404588343,0.00042995135788476905,64.0,17.0
24,0.002222803974089729,0.0007026117655051895,23.0,42.0
25,0.002218373690637699,0.0004088031699107425,40.0,46.0
26,0.0022124421822143202,0.0003120297093901249,48.0,67.0
27,0.0021837016897632865,0.0004892557366879313,54.0,49.0
28,0.0021243422808798784,0.0006083889311323224,29.0,69.0
29,0.002098296820557757,0.0006043893716510414,13.0,20.0
30,0.00208549157720634,0.00037802838855682027,62.0,52.0
31,0.0020041958824469092,0.00046958259238994007,79.0,36.0
32,0.00198181620472851,0.0005801550885601088,66.0,77.0
33,0.0019781089672798982,0.0006335841269883198,33.0,38.0
34,0.0019624836254938664,0.0003904782229749468,74.0,26.0
35,0.0019517615414305822,0.0003888706537517113,86.0,6.0
36,0.0019491390625507165,0.000507726432147861,70.0,40.0
37,0.0019238014940384555,0.0004319690814945919,51.0,46.0
38,0.0019190783862419872,0.0005210202247345245,81.0,6.0
39,0.0017934905778693676,0.0003347022594371611,12.0,48.0
40,0.0017788527795557924,0.0004052304502723708,58.0,56.0
41,0.0017645078839031872,0.0003971132445958935,35.0,65.0
42,0.001761819241738482,0.000405892888983989,46.0,43.0
43,0.0017491220558473498,0.0004142116983959241,76.0,83.0
44,0.0017459420009691023,0.0006050433271499008,13.0,7.0
45,0.001738072665145659,0.00042336414860384973,81.0,23.0
46,0.001709877359898577,0.00038326157407169765,20.0,18.0
47,0.0016888870956877932,0.0005616099094203638,46.0,51.0
48,0.0016415696947190664,0.0003917642170090744,48.0,33.0
49,0.0016215132392111745,0.0003214956424384566,93.0,39.0
50,0.0016071113861480513,0.0004164838734675112,21.0,60.0
51,0.0015942440986709864,0.00037802132057740027,73.0,6.0
52,0.0015801597678428063,0.0003147654139062676,93.0,30.0
53,0.0015748567287325636,0.0004433990988151218,93.0,57.0
54,0.0015741650509617409,0.0005159436722960946,35.0,79.0
55,0.0015307740606836074,0.00042759999254916566,76.0,65.0
56,0.0015272143688596187,0.0005449355999057136,72.0,59.0
57,0.001512095336743815,0.0002599424734750402,79.0,59.0
58,0.0014605816286618494,0.00031418998254834914,25.0,55.0
59,0.0014358159495664747,0.0006176858013507204,88.0,72.0
60,0.0014189677396814757,0.0005389876506082602,52.0,19.0
61,0.0013663946421353526,0.000365781169316481,24.0,9.0
62,0.0012777343752160678,0.0003039348390192635,14.0,32.0
63,0.001276902902228621,0.0006310704206198253,8.0,54.0
64,0.001265035308964,0.0003698751175620735,44.0,20.0
65,0.0012520371228501744,0.0005635780076027362,12.0,27.0
66,0.0012378001278912606,0.000351632611633231,41.0,13.0
67,0.0012100349297114218,0.00042731465427664906,28.0,28.0
68,0.0011829103008570813,0.0004559439690876177,19.0,49.0
69,0.0011806820477883986,0.0003800029745394943,46.0,7.0
70,0.0011380521081865954,0.00027109988461765047,52.0,93.0
