,L,DL,X,Y
0,0.04222967311835044,0.0013964988654940893,32.0,88.0
1,0.021745172202554407,0.0012252055523563165,69.0,48.0
2,0.018530972671926698,0.0009736706929403847,38.0,55.0
3,0.01377501971142318,0.0008652198301556404,12.0,63.0
4,0.010963802307699722,0.0015707720163879823,94.0,10.0
5,0.010325311438917198,0.0014461128644028104,98.0,98.0
6,0.009475860211949143,0.0012519752359740717,16.0,98.0
7,0.007476693134369989,0.0010932240632606685,6.0,55.0
8,0.007372406253867109,0.0007642834805678885,41.0,64.0
9,0.007071168135400088,0.0012307843537644344,84.0,85.0
10,0.007051945206995515,0.0012978757464035548,98.0,84.0
11,0.005664820696872763,0.001043140566744519,48.0,98.0
12,0.004953454928795984,0.001015168649567004,98.0,9.0
13,0.004668350385246531,0.0008815228193000591,98.0,23.0
14,0.00466023218154742,0.0010891749092723784,60.0,47.0
15,0.00463244565965104,0.0006921539322616051,69.0,98.0
16,0.004478554774769175,0.00026503535037845693,41.0,88.0
17,0.004352093648635676,0.0006914268404499523,49.0,68.0
18,0.004301722048696818,0.000870845737466604,98.0,16.0
19,0.0034858542488357415,0.0012973319615927432,35.0,7.0
20,0.0033530580996950815,0.0007890199462248956,53.0,49.0
21,0.0031659286343723577,0.0007977095976157025,24.0,9.0
22,0.002817505011686235,0.0007465283079958817,7.0,45.0
23,0.002755200797253374,0.00047304779904195374,77.0,84.0
24,0.002673526204423357,0.0005335299643686016,48.0,33.0
25,0.002623046727137342,0.0004729456093007637,45.0,8.0
26,0.0025468157908518133,0.0005028283855952957,91.0,81.0
27,0.0023954834411875066,0.0008741676180448354,98.0,57.0
28,0.0023185869386546324,0.0005024517466783984,64.0,9.0
29,0.0022501331138078387,0.0004894073882225067,68.0,64.0
30,0.0021925697813902673,0.0005097304152386395,58.0,14.0
31,0.002171056144743954,0.00047640812722523945,9.0,70.0
32,0.0021689488528031297,0.0005242578119241257,40.0,46.0
33,0.002162233863116506,0.0006321193466801398,51.0,46.0
34,0.0021467361684295587,0.00042736447262326047,24.0,23.0
35,0.002018537456288694,0.0005643788585272413,26.0,54.0
36,0.001978850357068214,0.0005055818082261616,8.0,13.0
37,0.001938147907645177,0.0005840740308480547,33.0,39.0
38,0.0019050505151756408,0.000784761880734375,16.0,55.0
39,0.0018830445729474889,0.0005960147658000825,65.0,77.0
40,0.001686898056792097,0.00042471199289263907,35.0,23.0
41,0.001665805679841264,0.00046441002424796486,79.0,91.0
42,0.001583641173429841,0.0005391676438932171,67.0,84.0
43,0.0015521009996600707,0.0006418932689041986,13.0,48.0
44,0.0015459256586608874,0.0005676416735431072,15.0,7.0
45,0.0015335903376368677,0.0005638107269881398,46.0,42.0
46,0.0015275485225553975,0.0004185416176471701,62.0,38.0
47,0.0014971970258680137,0.0004610897585454113,44.0,21.0
48,0.0014669697386006874,0.00025145886783973343,85.0,42.0
49,0.0013138296580532773,0.0004243296356588902,45.0,92.0
50,0.0011478748333517811,0.0002842706144402807,22.0,35.0
51,0.0011462716421338003,0.000513220308133056,67.0,29.0
52,0.0010067532796586896,0.00027971338445753494,84.0,69.0
